assembly_accession	assembly_name	taxon_id	organism_name	source_database	annotation_provider	access_url	file_format	release_date	pipeline_name	pipeline_method	pipeline_version	last_modified_date	md5_checksum	retrieval_date
GCA_947563465.1	ilArcXylo1.1	1100919	Archips xylosteana	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/563/465/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-19	e19e7f82ed79ad9fb5cf5724b0d3b862	2026-08-28
GCA_947563705.1	ilLycHirt1.1_alternate_haplotype	326963	Lycia hirtaria	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/563/705/1/braker/2023_05/geneset/genes.gff3.gz	gff	2023-05-01	BRAKER			2024-10-16	6548ebb3d332c5a7ec60c1c51f1dbe1b	2026-08-28
GCA_947563715.1	ilLycHirt1.1	326963	Lycia hirtaria	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/563/715/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	189fc9b2d06299f2bc384c75836c533c	2026-08-28
GCA_947563765.1	ilAnaInnx2.1	2566270	Anarsia innoxiella	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/563/765/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-14	58999dbd8f0d5d04ebef7ad401a100a3	2026-08-28
GCA_947568875.1	ilFisYpsi1.1	987458	Fissipunctia ypsillon	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/568/875/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-22	7fb04afd08e3cb0a9e4123b3b4fd0320	2026-08-28
GCA_947578425.1	ilEugGlar6.1	988114	Eugnorisma glareosa	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/578/425/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-16	8068e920761930a6118a07fb90439548	2026-08-28
GCA_947578465.1	ilTheObel3.1	934896	Thera obeliscata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/578/465/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	9115954307b4546c6148410fba9ca74f	2026-08-28
GCA_947578705.1	ilLacWlai2.1	987426	Lacanobia wlatinum	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/578/705/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-15	2aa046bb386097dc5efe0a25423c1fc9	2026-08-28
GCA_947578815.1	ilEpiRame1.1	1594296	Epinotia ramella	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/578/815/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-15	242917ca218980ed81edf5ccffbda32a	2026-08-28
GCA_947579045.1	ilEugGlar6.1_alternate_haplotype	988114	Eugnorisma glareosa	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/579/045/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-12	c07cfdbffaa9b3cdea1c7a8ffb78fb83	2026-08-28
GCA_947579605.1	iiAthCine2.1	446526	Athripsodes cinereus	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/579/605/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-19	d9a54deed4af7c7ab73a645c75200ba5	2026-08-28
GCA_947579855.1	ilAntDeri1.1	934824	Anticlea derivata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/579/855/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-12	7936d06c19460ae43aa1792cd74c595d	2026-08-28
GCA_947581315.1	ilApoHisp1.1_alternate_haplotype	722657	Apocheima hispidaria	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/581/315/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-10	99dcd6da0fc9378ecbac47be607ff4b9	2026-08-28
GCA_947623195.1	ilApoCapr1.1_alternate_haplotype	989741	Apotomis capreana	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/623/195/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-19	a6d293d2aa1ff5582066123a3567db41	2026-08-28
GCA_947623365.1	ilAchFlav2.1	753485	Achlya flavicornis	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/623/365/1/braker/2023_05/geneset/genes.gff3.gz	gff	2023-05-01	BRAKER			2024-10-12	6fa6f034af54703e2f901c4bed15ede3	2026-08-28
GCA_947623375.1	ilApoCapr1.1	989741	Apotomis capreana	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/623/375/1/braker/2023_05/geneset/genes.gff3.gz	gff	2023-05-01	BRAKER			2024-10-19	35bb0580d0ee1178003fd0b2c67c28cc	2026-08-28
GCA_947623515.1	idNeoInte1.1	2867103	Neoascia interrupta	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/623/515/1/braker/2023_05/geneset/genes.gff3.gz	gff	2023-05-01	BRAKER			2024-10-16	9dffc3b2ce3ec28fe7df3aa7a6c7e3b6	2026-08-28
GCA_947652115.1	jaBlaWell11.1	419443	Blastomussa wellsi	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/652/115/1/braker/2023_10/geneset/genes.gff3.gz	gff	2023-10-01	BRAKER			2024-10-29	cb61ec8b4b0c4e61519713b728ad0d84	2026-08-28
GCA_947859165.1	ilGanPyra1.1_alternate_haplotype	934938	Gandaritis pyraliata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/859/165/1/braker/2023_05/geneset/genes.gff3.gz	gff	2023-05-01	BRAKER			2024-10-20	6df9539e091a922c7d206cf96caef422	2026-08-28
GCA_947859175.1	ilGanPyra1.1	934938	Gandaritis pyraliata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/859/175/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-22	71b0245b36f3630546a7ec3596442192	2026-08-28
GCA_947859335.1	ilTorAlte1.1	116138	Tortricodes alternella	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/859/335/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-12	d033622d6768696cbf252f36b01138ac	2026-08-28
GCA_947859365.1	ilArcCraa1.1	1857967	Archips crataeganus	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/947/859/365/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-19	c0f7984e4cb28cf3fc8f58fcfb82053b	2026-08-28
GCA_948098885.1	ihDrePlat2.1	527648	Drepanosiphum platanoidis	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/098/885/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-19	2b6ca3d9c5ddfa9583ff075e8d31508b	2026-08-28
GCA_948098895.1	ihDrePlat2.1_alternate_haplotype	527648	Drepanosiphum platanoidis	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/098/895/1/braker/2023_05/geneset/genes.gff3.gz	gff	2023-05-01	BRAKER			2024-10-14	aa28d585c56baf34f47b0cb397b80d6e	2026-08-28
GCA_948098905.1	ilTilAura1.1	988162	Tiliacea aurago	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/098/905/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	fa618f5517f836fdb203464eaa1194e0	2026-08-28
GCA_948098915.1	ilLamSuff1.1	934945	Lampropteryx suffumata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/098/915/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-16	bad94e329bbe2f9f0784700a30eb9b9c	2026-08-28
GCA_948150575.1	ilTinPell1.1	41014	Tinea pellionella	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/150/575/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-10	98baacc321fe03eda16972fe0c8744c2	2026-08-28
GCA_948150685.1	ihRhaNebu1.1	51622	Rhaphigaster nebulosa	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/150/685/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-14	c4439c8801ff6ca38cc319489e9a7f6f	2026-08-28
GCA_948252095.1	ilDicOoxx2.1	1858094	Dicycla oo	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/252/095/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-16	77d5148c6de00ddb1f83e64a3bacd908	2026-08-28
GCA_948252205.1	ilOrtInce1.1	988011	Orthosia incerta	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/252/205/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-12	ad4c0b093582453b5bddb9b24a1578e4	2026-08-28
GCA_948253155.1	ilLeuSali1.1	688415	Leucoma salicis	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/253/155/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-19	fc6a8afd91629edcac22d824d1e33c91	2026-08-28
GCA_948465475.1	ilThaMatu1.1	987451	Thalpophila matura	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/465/475/1/braker/2023_05/geneset/genes.gff3.gz	gff	2023-05-01	BRAKER			2024-10-19	f58d8149653cbaf07625b1474954495a	2026-08-28
GCA_948466365.1	ilThaMatu1.1_alternate_haplotype	987451	Thalpophila matura	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/466/365/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	a837e7dfcff07d8ad57d693ac6a4c6ff	2026-08-28
GCA_948470475.1	jaGalFasc40.1	46745	Galaxea fascicularis	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/470/475/1/braker/2023_10/geneset/genes.gff3.gz	gff	2023-10-01	BRAKER			2024-10-14	6387b0b86e09d4ffe5ded4f9683b5473	2026-08-28
GCA_948473455.1	ilTelLucu1.1	1101163	Teleiodes luculella	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/473/455/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	03fa5959ae7324152c56ce4ff136f248	2026-08-28
GCA_948473465.1	ilLitOrni1.1	987973	Lithophane ornitopus	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/473/465/1/braker/2023_02/geneset/genes.gff3.gz	gff	2023-02-01	BRAKER			2024-10-12	21255146e310529b46a1a842f6490053	2026-08-28
GCA_948474685.1	ilOliLatr1.1_alternate_haplotype	988008	Oligia latruncula	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/474/685/1/braker/2023_05/geneset/genes.gff3.gz	gff	2023-05-01	BRAKER			2024-10-15	be435a71073e2f02d800b4d17a2d2d37	2026-08-28
GCA_948474715.1	ilCydAmpl1.1	1869771	Cydia amplana	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/474/715/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	1d0fc705b92dcf7739708eb20d429fd0	2026-08-28
GCA_948474745.1	ilOliLatr1.1	988008	Oligia latruncula	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/474/745/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	84e5af079ccb8def8590ef9c144170f2	2026-08-28
GCA_948477245.1	ilThuSene1.1	997290	Thumatha senex	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/948/477/245/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-10	bf4aaa43ffbaa0f2c62fd2e291a3fbac	2026-08-28
GCA_949091785.1	ilPolLich1.1	1870252	Polymixis lichenea	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/091/785/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	795b533f6ab6d13aa1b59b33c7776e73	2026-08-28
GCA_949125135.1	ilAlcRepa2.1	174269	Alcis repandata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/125/135/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-15	7d2d9df07d4194e03802fd37a436f74b	2026-08-28
GCA_949125355.1	ilAgrLeuc1.1	934821	Agriopis leucophaearia	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/125/355/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-19	079e625a6ed94ea108c4bb6587332356	2026-08-28
GCA_949125385.1	ilAgrLeuc1.1_alternate_haplotype	934821	Agriopis leucophaearia	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/125/385/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	cec05af4ef7683324a428660d87965b1	2026-08-28
GCA_949126845.1	ilAmoJugl1.1_alternate_haplotype	522887	Amorpha juglandis	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/126/845/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	18e8f45ce5662ddf84a6d450580ac8ef	2026-08-28
GCA_949126885.1	jaMonCapi2.1_alternate_haplotype	46704	Montipora capitata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/126/885/1/braker/2023_10/geneset/genes.gff3.gz	gff	2023-10-01	BRAKER			2024-10-19	20ac992162dc341dd3b90722c4d12dab	2026-08-28
GCA_949126895.1	ilEilCani1.1	987929	Eilema caniola	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/126/895/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-12	5363f487d0828d7236b8646fd91cbb2c	2026-08-28
GCA_949126905.1	ilAmoJugl1.1	522887	Amorpha juglandis	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/126/905/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	b08f6d7d47b1f5c2ff268b353f215dcf	2026-08-28
GCA_949126915.1	ilMusNiti1.1	753371	Musotima nitidalis	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/126/915/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-20	cea57087e410738bac1f7d3538a53e3f	2026-08-28
GCA_949126925.1	idCheVern2.1	423616	Cheilosia vernalis	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/126/925/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	d2d8ddef79ae170ab767372d681e015b	2026-08-28
GCA_949126935.1	idCheVern2.1_alternate_haplotype	423616	Cheilosia vernalis	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/126/935/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	e0c71497269c23cae767685398c8a261	2026-08-28
GCA_949127965.1	ilPanCory1.1	1101029	Pandemis corylana	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/127/965/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	2ba8bb421c6ea419c477485955aa198f	2026-08-28
GCA_949127985.1	ilPanCory1.1_alternate_haplotype	1101029	Pandemis corylana	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/127/985/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-20	22ec1750ebe1e5182a2f41798b3630d2	2026-08-28
GCA_949127995.1	idSuiVari3.1	1230148	Suillia variegata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/127/995/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	342f462879452f5b52df500a07d67835	2026-08-28
GCA_949128005.1	idSuiVari3.1_alternate_haplotype	1230148	Suillia variegata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/128/005/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	369d36c3a4928f4bd78e40153351f477	2026-08-28
GCA_949128065.1	idBerChal2.1	2719050	Beris chalybata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/128/065/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	2cefadc6556cc9ae1bbe5b25f854b027	2026-08-28
GCA_949128075.1	ilLatStri6.1_alternate_haplotype	1594361	Lathronympha strigana	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/128/075/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	2925e2e6eab416e7c4dad1d7f8cab84a	2026-08-28
GCA_949128115.1	icAnaMacu3.1	295995	Anaspis maculata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/128/115/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-10	e84515604bc1586feb4f801bef817018	2026-08-28
GCA_949128145.1	idBerChal2.1_alternate_haplotype	2719050	Beris chalybata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/128/145/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	9a9ab29930b233b1a90debc551af4d50	2026-08-28
GCA_949128165.1	ilLatStri6.1	1594361	Lathronympha strigana	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/128/165/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	ce75d92ea32e7dcd410cfebabf9de3f9	2026-08-28
GCA_949152385.1	icCanFlav1.1_alternate_haplotype	877752	Cantharis flavilabris	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/152/385/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	6c468784f2e885eb794d0434ed7187f3	2026-08-28
GCA_949152395.1	ilAgrLitu1.1	987869	Agrochola litura	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/152/395/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	b006cd01a90b69a2c05edc12d385005d	2026-08-28
GCA_949152405.1	ilCerRubr1.1_alternate_haplotype	988089	Cerastis rubricosa	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/152/405/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-19	04ddeb6abfa853ff660eba0330f79228	2026-08-28
GCA_949152445.1	ilCerRubr1.1	988089	Cerastis rubricosa	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/152/445/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	35dbad5a933ebcb55277c24b75d85bc6	2026-08-28
GCA_949152465.1	icCanFlav1.1	877752	Cantharis flavilabris	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/152/465/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-12	143de8e6a76ee68545411b0bc76df853	2026-08-28
GCA_949315895.1	ilAnaCroc1.1	1100908	Anania crocealis	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/315/895/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-21	25f782fe3c8e0296ad85722a818a309c	2026-08-28
GCA_949316015.1	ilLapConi1.1_alternate_haplotype	82619	Lapara coniferarum	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/316/015/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	0d1dba79fa7e5950c1bc87860f846b8d	2026-08-28
GCA_949316025.1	ilLapConi1.1	82619	Lapara coniferarum	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/316/025/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	f1b83535c03d119caf840f918cf507ae	2026-08-28
GCA_949316085.1	ilHypScri1.1	505957	Hypercompe scribonia	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/316/085/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	b75efa36f7c4734b2728b9b78fe726c9	2026-08-28
GCA_949316135.1	ilChoNemo1.1	1209621	Choreutis nemorana	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/316/135/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-19	8f52d684ba5e6004f3ffab1ccb8ddf9d	2026-08-28
GCA_949316235.1	ilOegQuad1.1	347754	Oegoconia quadripuncta	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/316/235/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-19	ff42e3b2be949dcfa94fd4b7a6a2e417	2026-08-28
GCA_949316285.1	ilEupSubu1.1	986984	Eupithecia subumbrata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/316/285/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-19	9687cf30d3ae787b20a939cd518bdd93	2026-08-28
GCA_949316355.1	icBruSili1.1	1649775	Bruchidius siliquastri	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/316/355/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	83658b01a65ca65a11f57298ef18494e	2026-08-28
GCA_949316365.1	ilHopBlan1.1	987956	Hoplodrina blanda	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/316/365/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-20	15a7fffda9d7824710ba2fe697c97a5d	2026-08-28
GCA_949316375.1	ilMytVite1.1	987991	Mythimna vitellina	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/316/375/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-20	d41f0b3061d267d763cb0569a3b51cec	2026-08-28
GCA_949316385.1	ilGloSpar1.1	1660644	Globia sparganii	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/316/385/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-19	5d94135cce2531b54033e2cd8a260daa	2026-08-28
GCA_949318255.1	idPolLabi1.1	1266491	Pollenia labialis	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/318/255/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-19	697ed9156d1ddb80102eda0b1f5d73a8	2026-08-28
GCA_949319315.1	ilZelHepa1.1	1594360	Zelleria hepariella	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/319/315/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-12	5ec24a1711dea9b85bb13747d5fcda51	2026-08-28
GCA_949319445.1	ilMytLalu1.1	987427	Mythimna lalbum	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/319/445/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-12	5433f779b4342a10775921c11180a387	2026-08-28
GCA_949320045.1	ilScoBipu1.1	987009	Scotopteryx bipunctaria	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/320/045/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	276f66ecd21606ebfe0ed95ff52ce2e7	2026-08-28
GCA_949320105.2	icCreAure2.2	346762	Crepidodera aurea	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/320/105/2/braker/2023_10/geneset/genes.gff3.gz	gff	2023-10-01	BRAKER			2024-10-12	93079bfe737da4ab8da47f922e0eb1df	2026-08-28
GCA_949320155.1	idMelQuad1.1	2884232	Melangyna quadrimaculata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/320/155/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	7b384520144cc9309d7a119fb6dc62dd	2026-08-28
GCA_949358125.1	ilIdaDimi2.1	572776	Idaea dimidiata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/358/125/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-20	f6dde0fd0f0c3f768cf1191c721e8732	2026-08-28
GCA_949358575.1	ilIdaDimi2.1_alternate_haplotype	572776	Idaea dimidiata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/358/575/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-20	c66df4ea7c1f82681b862126e5cdeccb	2026-08-28
GCA_949628195.1	idPhaObes1.1	1918144	Phasia obesa	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/628/195/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-16	a08201d739df38f6c76df01edcbde778	2026-08-28
GCA_949628255.1	iyMacAlbo1.1	1384894	Macrophya alboannulata	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/628/255/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-11	67857e8a0afe10ba8e3f8575bf771acc	2026-08-28
GCA_949629135.1	ilEreOchr1.1	1870628	Eremobia ochroleuca	Ensembl	braker	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/949/629/135/1/braker/2023_07/geneset/genes.gff3.gz	gff	2023-07-01	BRAKER			2024-10-14	5fa1c080cc1411f99ce35a657aa8fded	2026-08-28
